Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
108,debug,1,A,11,32.6,32.601732127001,0.2,0.199996851999458,Patient,1,flipped,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_11.jpg,Patient_flipped_11.jpg
109,debug,1,A,11,32.8,32.8020530350004,0.2,0.199795598997298,Agent,1,flipped,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_11.jpg,Agent_flipped_11.jpg
,debug,1,A,NA,33,33.002141342,0.2,0.199402048998309,0,NA,,NA,NA,NA,NA,NA,,
110,debug,1,A,22,33.2,33.2018502649989,0.2,0.200314867000998,Patient,0,orig,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_orig_22.jpg,Patient_orig_22.jpg
111,debug,1,A,59,33.4,33.4024899539982,0.2,0.199207985002431,Patient,1,flipped,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_flipped_59.jpg,Patient_flipped_59.jpg
112,debug,1,A,56,33.6,33.601991937001,0.2,0.199930413997208,Agent,0,orig,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_orig_56.jpg,Agent_orig_56.jpg
113,debug,1,A,55,33.8,33.8022172929996,0.2,0.199948613000743,Agent,0,orig,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square,Base_orig_55.jpg,Agent_orig_55.jpg
,debug,1,A,NA,34,34.0024542680003,0.2,0.200549184999545,0,NA,,NA,NA,NA,NA,NA,,
114,debug,1,A,5,34.2,34.2033641669987,0.2,0.198894507000659,Agent,0,orig,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_orig_5.jpg,Agent_orig_5.jpg
115,debug,1,A,14,34.4,34.4025524979988,0.2,0.199419208001927,Patient,1,flipped,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_14.jpg,Patient_flipped_14.jpg
,debug,1,A,NA,34.6,34.6022928649982,0.2,0.199966873002268,0,NA,,NA,NA,NA,NA,NA,,
116,debug,1,A,3,34.8,34.8025863410003,0.2,0.199625539997214,Patient,0,orig,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_orig_3.jpg,Patient_orig_3.jpg
,debug,1,A,NA,35,35.0025034789978,0.2,0.198912967000069,0,NA,,NA,NA,NA,NA,NA,,
117,debug,1,A,25,35.2,35.2017501709997,0.2,0.199951563998184,Patient,1,flipped,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_25.jpg,Patient_flipped_25.jpg
118,debug,1,A,42,35.4,35.4019929610004,0.2,0.19978131300013,Agent,0,orig,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_orig_42.jpg,Agent_orig_42.jpg
119,debug,1,A,57,35.6,35.6020701790003,0.2,0.207626622999669,Agent,0,orig,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_orig_57.jpg,Agent_orig_57.jpg
120,debug,1,A,9,35.8,35.8101540759999,0.2,0.192721134997555,Patient,0,orig,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_orig_9.jpg,Patient_orig_9.jpg
