Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
109,debug,1,A,11,6.56,6.61417394199816,0.04,0.00176395600283286,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg
,debug,1,A,NA,6.6,6.61624822900194,0.04,0.0262425909968442,0,NA,,NA,NA,NA,NA,NA,,
110,debug,1,A,22,6.64,6.64303146200109,0.04,0.0709450299982564,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg
111,debug,1,A,59,6.68,6.71450676200038,0.04,0.00818076799623668,Patient,1,passive,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_59.jpg,Patient_passive_59.jpg
112,debug,1,A,56,6.72,6.7232370280035,0.04,0.0571734739933163,Agent,0,active,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_56.jpg,Agent_active_56.jpg
113,debug,1,A,55,6.76,6.78095163500257,0.04,0.0674049090011977,Agent,0,active,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_55.jpg,Agent_active_55.jpg
,debug,1,A,NA,6.8,6.85136882700317,0.04,0.0236315189977176,0,NA,,NA,NA,NA,NA,NA,,
114,debug,1,A,5,6.84,6.87553009700059,0.04,0.00685056800284656,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg
115,debug,1,A,14,6.88,6.88285916700261,0.04,0.0470678609999595,Patient,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Patient_passive_14.jpg
,debug,1,A,NA,6.92,6.93030223999813,0.04,0.0315591290054726,0,NA,,NA,NA,NA,NA,NA,,
116,debug,1,A,3,6.96,6.96233049700095,0.04,0.0508151210015058,Patient,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Patient_active_3.jpg
,debug,1,A,NA,7,7.01350445800199,0.04,0.0285230769950431,0,NA,,NA,NA,NA,NA,NA,,
117,debug,1,A,25,7.04,7.04234656599874,0.04,0.0404355450009461,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg
118,debug,1,A,42,7.08,7.08310318599979,0.04,0.0474610239980393,Agent,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Agent_active_42.jpg
119,debug,1,A,57,7.12,7.13110724499711,0.04,0.0492393820022698,Agent,0,active,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_active_57.jpg,Agent_active_57.jpg
120,debug,1,A,9,7.16,7.18087653700059,0.04,0.0333864700005506,Patient,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Patient_active_9.jpg
