Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
58,FED_20170825a_3T2,,C,40,374,374.003842942999,10,9.99801845100592,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,Y,Y
,FED_20170825a_3T2,,C,NA,384,384.002509162994,4,4.00053680498968,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,FED_20170825a_3T2,,C,4,388,388.003671348997,4,3.99771637801314,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,FED_20170825a_3T2,,C,NA,392,392.002021788008,2,2.00078853897867,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
60,FED_20170825a_3T2,,C,34,394,394.00345321701,4,3.99742391597829,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
,FED_20170825a_3T2,,C,NA,398,398.001520424004,8,8.00167358698673,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,FED_20170825a_3T2,,C,41,406,406.003829513007,10,9.99705244298093,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,Y,Y
62,FED_20170825a_3T2,,C,8,416,416.001544160012,4,3.99903352698311,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,
,FED_20170825a_3T2,,C,NA,420,420.001213534997,2,2.00152142500156,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
63,FED_20170825a_3T2,,C,26,422,422.003380123992,4,3.99737964101951,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,
64,FED_20170825a_3T2,,C,23,426,426.001402650989,4,3.99920617599855,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
65,FED_20170825a_3T2,,C,11,430,430.001246678992,4,3.99966569599928,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,FED_20170825a_3T2,,C,NA,434,434.001554807008,6,6.00085001200205,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
66,FED_20170825a_3T2,,C,10,440,440.003042781987,4,3.99752077599987,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
67,FED_20170825a_3T2,,C,19,444,444.001209407987,4,4.00002773100277,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
68,FED_20170825a_3T2,,C,20,448,448.001875368005,4,3.99923349398887,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
69,FED_20170825a_3T2,,C,5,452,452.001779190992,4,4.00010912600555,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
70,FED_20170825a_3T2,,C,11,456,456.002527320001,4,3.99877510298393,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
71,FED_20170825a_3T2,,C,41,460,460.00193862099,10,9.99907231199904,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,N,Y
72,FED_20170825a_3T2,,C,40,470,470.001673121005,4,3.99865215798491,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
,FED_20170825a_3T2,,C,NA,474,474.000962855003,6,6.00199879298452,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
