Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
19,check7252017,,D,10,128,128.002483868011,4,3.99836471100571,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,check7252017,,D,10,132,132.001287886,4,3.99999699601904,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg,,
21,check7252017,,D,20,136,136.001778728998,4,3.99924332500086,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
,check7252017,,D,NA,140,140.001405156014,2,2.00039175100392,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,check7252017,,D,22,142,142.002217224013,4,3.99899876798736,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,check7252017,,D,NA,146,146.001598150004,2,2.00082270099665,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
23,check7252017,,D,8,148,148.002795017994,4,3.99758045302588,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
,check7252017,,D,NA,152,152.000729284016,8,8.00153398999828,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,check7252017,,D,41,160,160.002640352992,4,3.99784925300628,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg,,
25,check7252017,,D,34,164,164.000821502006,4,4.00000492000254,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
26,check7252017,,D,7,168,168.001156051992,4,3.99977234500693,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
27,check7252017,,D,35,172,172.001252699993,4,3.99971075501526,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
28,check7252017,,D,38,176,176.001298087009,4,3.99917080500745,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
,check7252017,,D,NA,180,180.000795143016,6,6.00097574698157,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,check7252017,,D,23,186,186.002156649018,4,3.99821638097637,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
30,check7252017,,D,40,190,190.000742792996,4,4.00030710399733,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,
,check7252017,,D,NA,194,194.001391336991,4,4.0010282160074,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,check7252017,,D,7,198,198.002803381998,4,3.9982115419989,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
,check7252017,,D,NA,202,202.001525211992,2,2.00058886301122,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
32,check7252017,,D,5,204,204.002495134016,4,3.99830687599024,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
33,check7252017,,D,22,208,208.001136634994,4,3.99920311701135,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg,,
,check7252017,,D,NA,212,212.000666647014,6,6.00123568298295,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
34,check7252017,,D,25,218,218.002261832997,4,3.99849101499422,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
,check7252017,,D,NA,222,222.001373744017,6,6.00049195199972,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,check7252017,,D,20,228,228.002196785994,10,9.99895918701077,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg,,N
36,check7252017,,D,8,238,238.001538690005,4,3.99895109099452,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
37,check7252017,,D,5,242,242.000818981993,4,4.00024074601242,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
38,check7252017,,D,7,246,246.001401785004,4,3.99948142899666,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
,check7252017,,D,NA,250,250.001214726013,4,4.00036889899638,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,check7252017,,D,19,254,254.001913193002,4,3.99903263000306,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,check7252017,,D,NA,258,258.001279190998,2,2.00054091800121,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,check7252017,,D,11,260,260.002153719019,4,3.99891578798997,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
41,check7252017,,D,22,264,264.001398110995,4,4.00028480301262,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg,,
,check7252017,,D,NA,268,268.002122606995,2,2.00035672402009,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,check7252017,,D,38,270,270.002871853998,4,3.99786696501542,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg,,
,check7252017,,D,NA,274,274.001070483995,2,2.00216234000982,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,check7252017,,D,41,276,276.003664660006,4,3.99705290098791,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,
44,check7252017,,D,34,280,280.00105123801,10,10.0001085939875,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg,N,N
,check7252017,,D,NA,290,290.001502736006,2,2.00086631299928,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
45,check7252017,,D,5,292,292.002695375006,4,3.99787690499215,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
46,check7252017,,D,20,296,296.000913772994,4,3.99991550401319,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,check7252017,,D,35,300,300.001169213007,4,3.99938417799422,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,check7252017,,D,35,304,304.000907170994,4,3.99977449700236,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
49,check7252017,,D,38,308,308.001039555005,4,4.00013641398982,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,check7252017,,D,NA,312,312.001575878996,6,6.00230702201952,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,check7252017,,D,40,318,318.004412286013,10,9.99648284798604,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,N
,check7252017,,D,NA,328,328.001317457994,2,2.00051651400281,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,check7252017,,D,26,330,330.002221068018,4,3.99824508398888,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,check7252017,,D,NA,334,334.000857781008,2,2.0012349569879,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,check7252017,,D,37,336,336.002476691996,4,3.99793480400695,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,check7252017,,D,20,340,340.000832624995,4,4.0003593180154,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
,check7252017,,D,NA,344,,4,,Fixation,NA,,,,,,,,,,
54,check7252017,,D,37,348,,4,,Agent,1,passive,,,,,,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,check7252017,,D,26,352,,4,,Agent,1,passive,,,,,,Base_passive_26.jpg,Agent_passive_26.jpg,,
,check7252017,,D,NA,356,,2,,Fixation,NA,,,,,,,,,,
56,check7252017,,D,37,358,,4,,Agent,0,active,,,,,,Base_active_37.jpg,Agent_active_37.jpg,,
57,check7252017,,D,11,362,,4,,Agent,1,passive,,,,,,Base_passive_11.jpg,Agent_passive_11.jpg,,
,check7252017,,D,NA,366,,4,,Fixation,NA,,,,,,,,,,
58,check7252017,,D,11,370,,4,,Agent,0,active,,,,,,Base_active_11.jpg,Agent_active_11.jpg,,
,check7252017,,D,NA,374,,6,,Fixation,NA,,,,,,,,,,
59,check7252017,,D,41,380,,4,,Agent,0,active,,,,,,Base_active_41.jpg,Agent_active_41.jpg,,
60,check7252017,,D,11,384,,4,,Patient,0,active,,,,,,Base_active_11.jpg,Patient_active_11.jpg,,
,check7252017,,D,NA,388,,6,,Fixation,NA,,,,,,,,,,
61,check7252017,,D,37,394,,4,,Patient,0,active,,,,,,Base_active_37.jpg,Patient_active_37.jpg,,
,check7252017,,D,NA,398,,4,,Fixation,NA,,,,,,,,,,
62,check7252017,,D,25,402,,4,,Agent,0,active,,,,,,Base_active_25.jpg,Agent_active_25.jpg,,
63,check7252017,,D,4,406,,4,,Patient,1,passive,,,,,,Base_passive_4.jpg,Patient_passive_4.jpg,,
64,check7252017,,D,38,410,,4,,Patient,1,passive,,,,,,Base_passive_38.jpg,Patient_passive_38.jpg,,
65,check7252017,,D,8,414,,10,,Agent,1,passive,,,,,,Base_passive_8.jpg,Agent_passive_8.jpg,,
66,check7252017,,D,7,424,,4,,Patient,0,active,,,,,,Base_active_7.jpg,Patient_active_7.jpg,,
67,check7252017,,D,34,428,,10,,Patient,1,passive,,,,,,Base_passive_34.jpg,Patient_passive_34.jpg,,
,check7252017,,D,NA,438,,4,,Fixation,NA,,,,,,,,,,
68,check7252017,,D,40,442,,10,,Agent,1,passive,,,,,,Base_passive_40.jpg,Agent_passive_40.jpg,,
,check7252017,,D,NA,452,,2,,Fixation,NA,,,,,,,,,,
69,check7252017,,D,26,454,,10,,Patient,0,active,,,,,,Base_active_26.jpg,Patient_active_26.jpg,,
70,check7252017,,D,25,464,,4,,Agent,1,passive,,,,,,Base_passive_25.jpg,Agent_passive_25.jpg,,
71,check7252017,,D,23,468,,4,,Patient,1,passive,,,,,,Base_passive_23.jpg,Patient_passive_23.jpg,,
,check7252017,,D,NA,472,,2,,Fixation,NA,,,,,,,,,,
72,check7252017,,D,35,474,,4,,Agent,0,active,,,,,,Base_active_35.jpg,Agent_active_35.jpg,,
,check7252017,,D,NA,478,,2,,Fixation,NA,,,,,,,,,,
