Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
16,FED_20170823a_3T2,,C,22,106,106.004272438993,4,3.99671393400058,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg,,
17,FED_20170823a_3T2,,C,20,110,110.001721897017,4,3.99994296598015,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
,FED_20170823a_3T2,,C,NA,114,114.002358549013,2,2.00048634698032,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
18,FED_20170823a_3T2,,C,37,116,116.003527715016,10,9.99743862397736,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,N
19,FED_20170823a_3T2,,C,11,126,126.001686905016,4,3.99985251997714,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,FED_20170823a_3T2,,C,NA,130,130.002188681014,2,2.00075669898069,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
20,FED_20170823a_3T2,,C,4,132,132.003602907993,4,3.99924031202681,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
21,FED_20170823a_3T2,,C,19,136,136.003784747008,4,3.99748936199467,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg,,
,FED_20170823a_3T2,,C,NA,140,140.001931246021,2,2.00119371997425,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
22,FED_20170823a_3T2,,C,7,142,142.003844320017,4,3.99676500199712,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg,,
23,FED_20170823a_3T2,,C,25,146,146.001439918997,4,4.00102888801484,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg,,
,FED_20170823a_3T2,,C,NA,150,150.003310294007,4,3.99971987301251,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
24,FED_20170823a_3T2,,C,25,154,154.003772953001,4,3.99729803300579,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg,,
25,FED_20170823a_3T2,,C,22,158,158.00168698901,4,3.99928981400444,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg,,
,FED_20170823a_3T2,,C,NA,162,162.001592229004,6,6.00132832399686,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
26,FED_20170823a_3T2,,C,7,168,168.003663670999,4,3.99821595399408,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg,,
,FED_20170823a_3T2,,C,NA,172,172.002611867007,2,1.99986516599893,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
27,FED_20170823a_3T2,,C,25,174,174.003218357015,4,3.99869200898684,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
,FED_20170823a_3T2,,C,NA,178,178.002522622002,2,2.00084306500503,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
28,FED_20170823a_3T2,,C,10,180,180.004013989994,4,3.99737415602431,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg,,
,FED_20170823a_3T2,,C,NA,184,184.002004628011,4,4.00086274999194,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
29,FED_20170823a_3T2,,C,26,188,188.003599599993,4,3.99719366800855,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,
30,FED_20170823a_3T2,,C,34,192,192.001404637005,4,3.99964784798794,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,
,FED_20170823a_3T2,,C,NA,196,196.001670831,2,2.00136849301634,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
31,FED_20170823a_3T2,,C,35,198,198.003720940993,4,3.9980803890212,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
32,FED_20170823a_3T2,,C,5,202,202.002749525011,4,3.99868451000657,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg,,
33,FED_20170823a_3T2,,C,7,206,206.002046695998,4,3.99962071099435,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg,,
34,FED_20170823a_3T2,,C,37,210,210.002282780013,4,3.99882760099717,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
,FED_20170823a_3T2,,C,NA,214,214.001726590999,2,2.00085006799782,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
35,FED_20170823a_3T2,,C,25,216,216.003198188002,4,3.99712794899824,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
36,FED_20170823a_3T2,,C,4,220,220.000949039008,4,4.00005908298772,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg,,
,FED_20170823a_3T2,,C,NA,224,224.001627922,4,4.00131006701849,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
37,FED_20170823a_3T2,,C,26,228,228.003556476004,4,3.99745940999128,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,FED_20170823a_3T2,,C,NA,232,232.001637823007,4,4.00125853999634,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
38,FED_20170823a_3T2,,C,37,236,236.003503742017,4,3.99752987499232,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
,FED_20170823a_3T2,,C,NA,240,240.001654181018,4,4.00087818398606,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
39,FED_20170823a_3T2,,C,8,244,244.003144490998,4,3.99850532002165,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg,,
,FED_20170823a_3T2,,C,NA,248,248.002274247992,2,2.00056406101794,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
40,FED_20170823a_3T2,,C,10,250,250.00345445401,4,3.99801857900457,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg,,
41,FED_20170823a_3T2,,C,5,254,254.002092423005,4,3.99955257200054,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg,,
,FED_20170823a_3T2,,C,NA,258,258.002264423994,8,7.99944526000763,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
42,FED_20170823a_3T2,,C,8,266,266.002332623,4,3.99918844699278,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg,,
,FED_20170823a_3T2,,C,NA,270,270.002141227014,2,2.00059538998175,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
43,FED_20170823a_3T2,,C,7,272,272.003356521018,4,3.99709091399563,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
44,FED_20170823a_3T2,,C,23,276,276.001065823017,4,4.00080182799138,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg,,
45,FED_20170823a_3T2,,C,19,280,280.00248289702,4,3.99836472797324,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg,,
46,FED_20170823a_3T2,,C,8,284,284.001462343003,4,3.99979158700444,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg,,
47,FED_20170823a_3T2,,C,38,288,288.00186845701,4,3.99877828199533,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
,FED_20170823a_3T2,,C,NA,292,292.001271023997,6,6.00149351899745,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
48,FED_20170823a_3T2,,C,34,298,298.003381106013,4,3.99772753799334,Agent,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Agent_passive_34.jpg,,
,FED_20170823a_3T2,,C,NA,302,302.001721837994,2,2.00079257800826,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
49,FED_20170823a_3T2,,C,23,304,304.003130900994,10,9.99815093900543,Agent,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Agent_passive_23.jpg,,N
,FED_20170823a_3T2,,C,NA,314,314.001952699007,2,2.00246565201087,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,FED_20170823a_3T2,,C,4,316,316.005372412008,4,3.99520078601199,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg,,
51,FED_20170823a_3T2,,C,5,320,320.001196319005,4,3.99960610899143,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg,,
52,FED_20170823a_3T2,,C,35,324,324.001425594004,4,3.99923938899883,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg,,
,FED_20170823a_3T2,,C,NA,328,328.001271229004,6,6.00128440899425,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
53,FED_20170823a_3T2,,C,38,334,334.003245252999,4,3.99834638499306,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg,,
54,FED_20170823a_3T2,,C,40,338,338.002213902015,4,3.99833074500202,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,
,FED_20170823a_3T2,,C,NA,342,342.001158774015,4,4.00165883198497,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
55,FED_20170823a_3T2,,C,11,346,346.003441078006,4,3.99712410601205,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
56,FED_20170823a_3T2,,C,19,350,350.001188791997,10,10.0000592260039,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg,,N
,FED_20170823a_3T2,,C,NA,360,360.001889691019,2,2.00053958699573,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
57,FED_20170823a_3T2,,C,35,362,362.003062189993,10,9.998139850999,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,N
,FED_20170823a_3T2,,C,NA,372,372.001837223012,2,2.00071457299055,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,FED_20170823a_3T2,,C,40,374,374.003175893013,10,9.99839222698938,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg,,N
,FED_20170823a_3T2,,C,NA,384,384.002209161001,4,4.00032563100103,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,FED_20170823a_3T2,,C,4,388,388.003166773007,4,3.9973607819993,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg,,
,FED_20170823a_3T2,,C,NA,392,392.001150827011,2,2.00085888899048,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
60,FED_20170823a_3T2,,C,34,394,394.002629202005,4,3.99862763399142,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg,,
,FED_20170823a_3T2,,C,NA,398,398.001874152018,8,8.0007376629801,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,FED_20170823a_3T2,,C,41,406,406.003233476018,10,9.9977559769759,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,N
62,FED_20170823a_3T2,,C,8,416,416.001621648,4,3.99978032201761,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,
,FED_20170823a_3T2,,C,NA,420,420.002026939997,2,1.99968901800457,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
63,FED_20170823a_3T2,,C,26,422,422.002340553008,4,3.99896894098492,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg,,
64,FED_20170823a_3T2,,C,23,426,426.001931328996,4,3.99938263199874,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
65,FED_20170823a_3T2,,C,11,430,430.001937238005,4,3.99892468799953,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,FED_20170823a_3T2,,C,NA,434,434.001488431997,6,6.00050725601614,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
66,FED_20170823a_3T2,,C,10,440,440.002624927001,4,3.99823799001751,Agent,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Agent_passive_10.jpg,,
67,FED_20170823a_3T2,,C,19,444,444.001481979998,4,3.99925765499938,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg,,
68,FED_20170823a_3T2,,C,20,448,448.001375277003,4,4.0005129140045,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg,,
69,FED_20170823a_3T2,,C,5,452,452.002507227997,4,3.99907679000171,Agent,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Agent_active_5.jpg,,
70,FED_20170823a_3T2,,C,11,456,456.002203066018,4,3.99915706799948,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg,,
71,FED_20170823a_3T2,,C,41,460,460.001976411993,10,9.99966668602428,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg,,N
72,FED_20170823a_3T2,,C,40,470,470.00227861802,4,3.99873938699602,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg,,
,FED_20170823a_3T2,,C,NA,474,474.001635060005,6,6.00132265200955,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
