Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
46,FED_20170823a_3T2,,D,20,296,296.001780109014,4,3.99947131299996,Agent,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Agent_passive_20.jpg,,
47,FED_20170823a_3T2,,D,35,300,300.001863642014,4,3.99979590400471,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg,,
48,FED_20170823a_3T2,,D,35,304,304.002280539018,4,3.99863986199489,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg,,
49,FED_20170823a_3T2,,D,38,308,308.001585607009,4,3.99947790199076,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg,,
,FED_20170823a_3T2,,D,NA,312,312.001678722008,6,6.00032176601235,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
50,FED_20170823a_3T2,,D,40,318,318.002619750012,10,9.99792083501234,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg,,N
,FED_20170823a_3T2,,D,NA,328,328.001173175027,2,2.00134262497886,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
51,FED_20170823a_3T2,,D,26,330,330.003129132005,4,3.99966750101885,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg,,
,FED_20170823a_3T2,,D,NA,334,334.003737298015,2,1.99829349698848,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
52,FED_20170823a_3T2,,D,37,336,336.002640727005,4,3.99838939800975,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg,,
53,FED_20170823a_3T2,,D,20,340,340.001653511019,4,3.99888479500078,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg,,
,FED_20170823a_3T2,,D,NA,344,344.001156713028,4,4.0013862909982,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
54,FED_20170823a_3T2,,D,37,348,348.003152922029,4,3.99838776097749,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg,,
55,FED_20170823a_3T2,,D,26,352,352.002152734029,4,3.99844614998437,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg,,
,FED_20170823a_3T2,,D,NA,356,356.001212379022,2,2.00057330698473,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
56,FED_20170823a_3T2,,D,37,358,358.002396731026,4,3.99896904997877,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg,,
57,FED_20170823a_3T2,,D,11,362,362.001979097025,4,3.99912143498659,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg,,
,FED_20170823a_3T2,,D,NA,366,366.001714592014,4,4.00010573401232,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
58,FED_20170823a_3T2,,D,11,370,370.002430757013,4,3.99848653801018,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg,,
,FED_20170823a_3T2,,D,NA,374,374.001770352013,6,6.00016251899069,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
59,FED_20170823a_3T2,,D,41,380,380.002550101024,4,3.99851572999614,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg,,
